cp.icr.io,cp/opencontent-ibm-opensearch-plugin-neural-search-3.5.0.0,1.4.5-linux.amd64,sha256:420bafa24fc58d2c6bee162597d130740a6415074f8dfbd426fb7ac5bff39e1b,amd64
cp.icr.io,cp/opencontent-ibm-opensearch-plugin-neural-search-3.5.0.0,1.4.5-linux.ppc64le,sha256:8eb7092656012f6deddd867ba484d103afd0f28e62f6af16bf6e2f8a6501f8ba,ppc64le
cp.icr.io,cp/opencontent-ibm-opensearch-plugin-neural-search-3.5.0.0,1.4.5-linux.s390x,sha256:a1622aace27caa7adf4576b8038d7b372adbd204c3a26226753b1e0d6cbad5ab,s390x
cp.icr.io,cp/opencontent-ibm-opensearch-plugin-neural-search-3.5.0.0,1.4.5-linux.arm64,sha256:075b9f18154087763d24eaeb17faaba060604ba305da8bbbd6d1f031a519f5b2,arm64
cp.icr.io,cp/opencontent-ibm-opensearch-plugin-job-scheduler-3.5.0.0,1.4.5,sha256:2057fe1ed659d8763344a680a100699648650ec10b726816bd72e997c335b3e1,list
cp.icr.io,cp/opencontent-ibm-opensearch-plugin-job-scheduler-3.5.0.0,1.4.5-linux.amd64,sha256:cedf38e36ff7ededf1148e59d292a808b862dc2a04db4b535382eb568bb7a411,amd64
cp.icr.io,cp/opencontent-ibm-opensearch-plugin-job-scheduler-3.5.0.0,1.4.5-linux.ppc64le,sha256:4d6caccf71b9a1760f153aebda90dc71baa2a79a4ccc0cdef556c42095790023,ppc64le
cp.icr.io,cp/opencontent-ibm-opensearch-plugin-job-scheduler-3.5.0.0,1.4.5-linux.s390x,sha256:e7f481046442335159e446ca545894da4e64eda23ef919043429b6276bc562d5,s390x
cp.icr.io,cp/opencontent-ibm-opensearch-plugin-job-scheduler-3.5.0.0,1.4.5-linux.arm64,sha256:f6d83d9ea75e961dc451e76599526cbbde797716597654b2fa4a7b515d4dbb73,arm64
icr.io,cpopen/opencontent-ibm-opensearch-operator,1.4.5,sha256:200a06dc6e89094c33ecd55c700c2dc880862cc26784b50500cad440913a726b,list
icr.io,cpopen/opencontent-ibm-opensearch-operator,1.4.5-linux.amd64,sha256:6e97a24f906b42aa2c98ec371c5a4060b927eaff98fb6def0d8ee3b653475bb5,amd64
icr.io,cpopen/opencontent-ibm-opensearch-operator,1.4.5-linux.ppc64le,sha256:394816ec18d89f879a1a8ffda4ab3ecdac1977ac2ad965cc9fe7da2f6067f1bd,ppc64le
icr.io,cpopen/opencontent-ibm-opensearch-operator,1.4.5-linux.s390x,sha256:2a644841f6c028003e903272822df5006de279c6f65cbe5f79412cd7e8fec781,s390x
icr.io,cpopen/opencontent-ibm-opensearch-operator,1.4.5-linux.arm64,sha256:1fb114acc0bcf9035b1b037bf5ad878ae4effe0ad03a5802ec675367883a6b1e,arm64
